source,paradigm,is_cube,session_id,mean_likelihood,interp_rate,mean_velocity_px_s,std_velocity_px_s,cv_velocity,mean_jitter,pos_std_x,pos_std_y,bbox_area
sturman_epm,elevated_plus_maze,False,EPM_7DeepCut_resnet50_epmMay17shuffle1_1030000,0.9599534449063821,0.030659212066051225,45.386635520397434,197.70767892104442,3.417772436448957,2.292026170084025,42.527905769295586,107.61313017774859,444648.84484853566
sturman_epm,elevated_plus_maze,False,EPM_8DeepCut_resnet50_epmMay17shuffle1_1030000,0.9475938096917667,0.037036349164234546,35.5374713373833,91.15412888329702,2.1048842704375583,1.76097215936868,23.104714211934798,98.77051172353394,180754.37597172457
sturman_epm,elevated_plus_maze,False,EPM_9DeepCut_resnet50_epmMay17shuffle1_1030000,0.9322655301025954,0.05147921448610048,54.64501555507127,213.5429471556355,3.150953267002044,2.765796014765523,82.66588175538189,66.98097589025919,451246.1822010077
sturman_fst,forced_swim_test,False,FST_10_cropDeepCut_resnet50_FST1Aug15shuffle1_1030000,0.9764580206866768,0.023249659761076666,107.24021349163573,73.38019382000415,0.6646948622544839,1.884933962771837,35.7436550955136,32.921589240733844,22224.44846486666
sturman_fst,forced_swim_test,False,FST_11_cropDeepCut_resnet50_FST1Aug15shuffle1_1030000,0.9719415902469732,0.027206665413769343,64.86348069626372,80.02364486275145,1.1522046490297608,1.4016715212586692,34.86433897606961,27.341888403849993,27980.967101038983
sturman_fst,forced_swim_test,False,FST_12_cropDeepCut_resnet50_FST1Aug15shuffle1_1030000,0.9769817147628547,0.022794433359432223,52.308784382948176,67.54280020631849,1.2133234316489845,1.1108441060699292,32.54726259352202,29.954625249135255,32939.75792477277
sturman_fst,forced_swim_test,False,FST_13_cropDeepCut_resnet50_FST1Aug15shuffle1_1030000,0.9834387920994186,0.016475681181563534,68.93961171023435,71.01268435546939,0.9605368049836862,1.4037197242999848,31.805865079966846,31.5255235199767,26834.872620576236
sturman_fst,forced_swim_test,False,FST_14_cropDeepCut_resnet50_FST1Aug15shuffle1_1030000,0.9773287665722185,0.022503427318731166,66.39270077141984,65.63079877540734,0.941027914432452,1.367095408388975,32.366285481908,29.991243427294624,20127.842785893405
sturman_fst,forced_swim_test,False,FST_15_cropDeepCut_resnet50_FST1Aug15shuffle1_1030000,0.9752297976907522,0.024524993243370645,74.7005918919434,78.1568284525865,0.9598401210273335,1.6138279957782107,34.43145837005508,29.533811643726317,30037.056053883713
sturman_fst,forced_swim_test,False,FST_16_cropDeepCut_resnet50_FST1Aug15shuffle1_1030000,0.9739784467853949,0.025872123846887925,56.91910767317028,62.79640499218946,1.0398581907766038,1.1983061008155167,32.85410681044258,32.45490490099343,31433.11943130757
sturman_fst,forced_swim_test,False,FST_17_cropDeepCut_resnet50_FST1Aug15shuffle1_1030000,0.9954131979381771,0.0038454804256616106,67.58590224897607,67.71029516555757,0.9173812769345386,1.41992384012519,28.52894407946644,29.702109234102863,17028.858571612076
sturman_fst,forced_swim_test,False,FST_18_cropDeepCut_resnet50_FST1Aug15shuffle1_1030000,0.9786572266130075,0.020538448934319817,56.218897819736014,61.63699235007179,1.0258642441780137,1.2269956659265018,29.223966852831463,30.83603850316772,28140.6540884098
sturman_fst,forced_swim_test,False,FST_19_cropDeepCut_resnet50_FST1Aug15shuffle1_1030000,0.9719468834997942,0.027612707487086906,68.67778315343507,77.09344223094246,1.0147859592620154,1.3820188296202107,37.534080717523125,36.21797559506337,40053.623464066
sturman_fst,forced_swim_test,False,FST_1_cropDeepCut_resnet50_FST1Aug15shuffle1_1030000,0.9777773993075669,0.022012558889397713,75.61094982940102,80.44808550667005,0.9964043143627611,1.4651445745356855,34.53966568873322,34.0809661608561,39138.629734019785
sturman_fst,forced_swim_test,False,FST_20_cropDeepCut_resnet50_FST1Aug15shuffle1_1030000,0.9693372396378057,0.030489324065077116,84.79866109755493,66.6926828364799,0.7739776446294696,1.5462740531915695,35.18983785207938,35.98635338310538,28244.739383157525
sturman_fst,forced_swim_test,False,FST_21_cropDeepCut_resnet50_FST1Aug15shuffle1_1030000,0.9775836627390196,0.02207544660667583,64.81760169975173,76.45096547169302,1.1007689022450726,1.3804941924667968,29.791059339236,29.22084166293717,27313.701832560942
sturman_fst,forced_swim_test,False,FST_22_cropDeepCut_resnet50_FST1Aug15shuffle1_1030000,0.9757156403422603,0.023733489541013966,62.721985364192186,70.9707795645924,1.0561640446221106,1.3466137015467303,27.290313032224613,29.937697536681604,27070.388481496357
sturman_fst,forced_swim_test,False,FST_23_cropDeepCut_resnet50_FST1Aug15shuffle1_1030000,0.9686041833184841,0.031052579828421134,71.6236571715246,74.43240408860815,0.9759856123604304,1.485229359939732,31.69973268867007,33.69835969488624,29157.143106726027
sturman_fst,forced_swim_test,False,FST_24_cropDeepCut_resnet50_FST1Aug15shuffle1_1030000,0.9794197414886843,0.02029839399410814,78.69902980965715,91.14241415757822,1.0656516341918263,1.7209338542685004,32.58455809903504,31.386415111183304,34968.01040990831
sturman_fst,forced_swim_test,False,FST_25_cropDeepCut_resnet50_FST1Aug15shuffle1_1030000,0.9827596056536021,0.017023700281618835,69.57634762057022,76.46731179551111,1.0341773946944157,1.4809591865814615,34.3231237986042,30.06837364676309,27996.538329832954
sturman_fst,forced_swim_test,False,FST_26_cropDeepCut_resnet50_FST1Aug15shuffle1_1030000,0.9713869513148059,0.02831732970403216,67.9310939309712,68.57459345766226,0.9142161584552441,1.4222069040576821,30.93870536193547,30.196449027614175,23462.65036365822
sturman_fst,forced_swim_test,False,FST_27_cropDeepCut_resnet50_FST1Aug15shuffle1_1030000,0.9931331445284312,0.006333970714034117,60.44756859518939,60.697270554724085,0.9686517571935729,1.222320742484262,27.894076478925907,29.038964187964567,17303.607998403426
sturman_fst,forced_swim_test,False,FST_28_cropDeepCut_resnet50_FST1Aug15shuffle1_1030000,0.9701791699062504,0.02902187173779069,94.53170622223554,102.50114552936192,0.987907934494403,1.878417370325761,35.49720582015919,30.67315087844546,30832.662078394937
sturman_fst,forced_swim_test,False,FST_29_cropDeepCut_resnet50_FST1Aug15shuffle1_1030000,0.9838355600363019,0.015901689395481377,67.57496192797075,67.08407800398525,0.9626566293982848,1.444751809976128,32.12824970035439,31.46110139071988,30837.389232734997
sturman_fst,forced_swim_test,False,FST_2_cropDeepCut_resnet50_FST1Aug15shuffle1_1030000,0.9452920181693737,0.054386762432948446,53.63281159941577,59.54101895789924,1.061709721340122,1.1243224104135425,39.50961546473263,31.510561209964642,29106.89622447823
sturman_fst,forced_swim_test,False,FST_3_cropDeepCut_resnet50_FST1Aug15shuffle1_1030000,0.9774585780274078,0.021959438141272384,54.987331393179105,70.37964649298334,1.1777758708734476,1.203091413416203,31.877669300332947,27.000017791187922,27533.972320440636
